-0.11, 0.965864
-0.1, 0.96838
-0.09, 0.963436
-0.08, 0.964729
-0.07, 0.961129
-0.06, 0.973061
-0.05, 0.96936
-0.04, 0.972017
-0.03, 0.975784
-0.02, 0.986397
-0.01, 0.99041
1.73472e-17, 0.983649
0.01, 0.984612
0.02, 0.984415
0.03, 0.987901
0.04, 0.990287
0.05, 0.991157
0.06, 0.99301
0.07, 0.994441
0.08, 0.995047
0.09, 0.994151
