0.1, 0.994087
0.09, 0.992528
0.08, 0.99368
0.07, 0.991935
0.06, 0.994304
0.05, 0.994471
0.04, 0.987235
0.03, 0.983956
0.02, 0.987766
0.01, 0.99001
1.04083e-17, 0.988616
-0.01, 0.986959
-0.02, 0.979467
-0.03, 0.9819
-0.04, 0.978786
-0.05, 0.984223
-0.06, 0.98246
-0.07, 0.97159
-0.08, 0.97214
-0.09, 0.972229
-0.1, 0.978484
